datetime,temperature,precipitation,Flow,area,avg_height,avg_slope,AGRH_landuse,FRST_landuse,RNGB_landuse,URLD_landuse,AGRLL_landuse,URHD_landuse,WATR_landuse,criic_soiltype,udic_soiltype,ustic_soiltype,xeric_soiltype,aridic_soiltype,aquic_soiltype
2002-08-01,8.80952380952381,6.7,0.04558,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-02,8.80952380952381,0.0,0.08105,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-03,8.80952380952381,0.0,0.03103,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-04,8.80952380952381,0.0,0.1244,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-05,8.80952380952381,7.2,0.02715,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-06,8.80952380952381,1.8,0.04377,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-07,8.80952380952381,0.0,0.01992,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-08,8.80952380952381,0.0,0.03653,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-09,8.80952380952381,2.6,0.03263,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-10,8.80952380952381,0.0,0.05856,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-11,8.80952380952381,0.0,0.04222,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-12,8.80952380952381,0.0,0.0217,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-13,8.80952380952381,0.0,0.0,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-14,8.80952380952381,2.5,0.01619,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-15,8.80952380952381,8.2,0.03782,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-16,8.80952380952381,0.0,0.01697,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-17,8.80952380952381,0.1,0.1594,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-18,8.80952380952381,2.0,0.04531,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-19,8.80952380952381,0.4,0.04956,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-20,8.80952380952381,0.0,0.07124,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-21,8.80952380952381,2.1,0.04235,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-22,8.80952380952381,37.69,0.05334,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-23,8.80952380952381,2.2,0.2293,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-24,8.80952380952381,49.89,0.6848,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-25,8.80952380952381,0.3,0.352,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-26,8.80952380952381,0.0,0.3335,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-27,8.80952380952381,11.19,0.284,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-28,8.80952380952381,0.5,0.2945,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-29,8.80952380952381,0.0,0.3017,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-30,8.80952380952381,0.0,0.2668,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-08-31,8.80952380952381,0.2,0.2225,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-01,5.98305439330544,0.0,0.2127,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-02,5.98305439330544,0.0,0.1954,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-03,5.98305439330544,0.8,0.1861,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-04,5.98305439330544,13.19,0.283,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-05,5.98305439330544,6.3,0.2086,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-06,5.98305439330544,0.0,0.1994,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-07,5.98305439330544,0.3,0.1545,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-08,5.98305439330544,34.59,0.1819,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-09,5.98305439330544,6.1,0.1775,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-10,5.98305439330544,0.0,0.1555,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-11,5.98305439330544,0.0,0.3211,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-12,5.98305439330544,1.1,0.183,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-13,5.98305439330544,0.9,0.1819,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-14,5.98305439330544,0.0,0.1677,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-15,5.98305439330544,0.0,0.191,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-16,5.98305439330544,1.2,0.1407,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-17,5.98305439330544,33.2,0.1376,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-18,5.98305439330544,0.3,0.1213,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-19,5.98305439330544,0.0,0.1076,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-20,5.98305439330544,8.09,0.1257,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-21,5.98305439330544,25.5,0.1011,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-22,5.98305439330544,0.0,0.1347,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-23,5.98305439330544,0.0,0.07675,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-24,5.98305439330544,0.0,0.07399,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-25,5.98305439330544,0.0,0.06113,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-26,5.98305439330544,0.0,0.05557,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-27,5.98305439330544,0.0,0.06434,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-28,5.98305439330544,0.0,0.05247,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-29,5.98305439330544,0.0,0.04798,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-09-30,5.98305439330544,0.0,0.03567,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-01,4.250118764845606,0.0,0.1444,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-02,4.250118764845606,8.79,0.04437,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-03,4.250118764845606,0.1,0.08977,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-04,4.250118764845606,0.0,0.04357,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-05,4.250118764845606,0.0,0.05536,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-06,4.250118764845606,0.0,0.1006,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-07,4.250118764845606,0.0,0.04367,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-08,4.250118764845606,1.2,0.06191,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-09,4.250118764845606,64.96,0.1492,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-10,4.250118764845606,14.0,0.07475,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-11,4.250118764845606,0.0,0.07792,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-12,4.250118764845606,0.0,0.08896,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-13,4.250118764845606,0.0,0.05731,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-14,4.250118764845606,0.0,0.1084,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-15,4.250118764845606,0.0,0.06043,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-16,4.250118764845606,0.0,0.09985,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-17,4.250118764845606,0.2,0.262,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-18,4.250118764845606,0.0,0.1614,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-19,4.250118764845606,0.0,0.1348,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-20,4.250118764845606,0.0,0.2429,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-21,4.250118764845606,31.29,0.1747,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-22,4.250118764845606,1.1,0.1627,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-23,4.250118764845606,4.1,0.1366,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-24,4.250118764845606,0.0,0.198,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-25,4.250118764845606,0.0,0.1423,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-26,4.250118764845606,0.0,0.1443,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-27,4.250118764845606,0.0,0.1169,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-28,4.250118764845606,0.0,0.1301,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-29,4.250118764845606,0.0,0.1041,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-30,4.250118764845606,0.0,0.1137,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-10-31,4.250118764845606,0.1,0.0939,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-11-01,2.4160919540229884,0.0,0.08531,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-11-02,2.4160919540229884,0.0,0.07902,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-11-03,2.4160919540229884,0.1,0.0749,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-11-04,2.4160919540229884,0.0,0.06611,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-11-05,2.4160919540229884,0.0,0.06175,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-11-06,2.4160919540229884,2.2,0.06355,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-11-07,2.4160919540229884,0.1,0.05339,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-11-08,2.4160919540229884,0.0,0.05019,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-11-09,2.4160919540229884,0.0,0.04355,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-11-10,2.4160919540229884,0.0,0.03869,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-11-11,2.4160919540229884,0.0,0.03882,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-11-12,2.4160919540229884,1.0,0.03353,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-11-13,2.4160919540229884,16.31,0.1677,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-11-14,2.4160919540229884,33.08,0.4311,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-11-15,2.4160919540229884,1.5,0.2183,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-11-16,2.4160919540229884,0.0,0.1937,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-11-17,2.4160919540229884,0.7,0.1841,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-11-18,2.4160919540229884,0.0,0.2128,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-11-19,2.4160919540229884,0.04,0.2222,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
2002-11-20,2.4160919540229884,22.16,0.1905,22.48556107400488,1788.8214,0.39968257562815274,7.151427885769139,64.67482601391889,12.502999760019199,15.670746340292776,0.0,0.0,0.0,50.094876660341555,49.905123339658445,0.0,0.0,0.0,0.0
