datetime,temperature,precipitation,Flow,area,avg_height,avg_slope,AGRH_landuse,AGRLL_landuse,FRST_landuse,RNGB_landuse,URHD_landuse,URLD_landuse,WATR_landuse,udic_soiltype,ustic_soiltype,criic_soiltype,xeric_soiltype,aridic_soiltype,aquic_soiltype
2003-04-25,12.05,0.0,5.99,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-04-26,9.2,1.5666666666666667,6.37,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-04-27,7.9,0.13333333333333333,6.07,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-04-28,11.0,0.0,5.85,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-04-29,8.0,0.0,5.77,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-04-30,9.600000000000001,0.06666666666666667,5.74,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-01,6.699999999999999,0.0,5.38,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-02,10.9,0.4000000000000001,5.69,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-03,9.85,0.06666666666666667,5.53,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-04,8.25,0.0,5.4,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-05,8.3,0.0,5.46,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-06,14.0,0.2333333333333333,5.43,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-07,12.05,6.599999999999999,5.38,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-08,10.85,0.0,5.3,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-09,10.75,0.0,5.35,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-10,9.399999999999999,0.0,5.23,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-11,9.4,9.433333333333332,5.1,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-12,9.6,0.13333333333333333,5.2,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-13,12.2,0.4000000000000001,5.1,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-14,8.95,0.06666666666666667,5.12,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-15,10.350000000000001,0.0,5.02,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-16,9.75,9.166666666666666,5.05,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-17,11.2,3.5666666666666664,5.23,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-18,9.0,0.0,5.28,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-19,12.4,14.5,5.07,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-20,12.5,0.0,5.8,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-21,11.05,0.0,8.26,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-22,8.85,0.06666666666666667,6.54,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-23,10.600000000000001,0.0,5.46,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-24,10.85,1.51,5.2,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-25,10.25,12.19,5.28,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-26,10.100000000000001,0.4666666666666666,5.59,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-27,8.9,0.0,5.15,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-28,13.75,0.0,5.1,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-29,11.75,0.06666666666666667,4.97,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-30,15.05,0.0,5.0,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-05-31,14.55,0.0,5.12,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-01,14.05,0.0,4.17,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-02,14.4,6.733333333333334,4.83,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-03,15.1,0.0,7.19,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-04,13.399999999999999,0.0,7.28,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-05,13.8,0.9,5.3,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-06,13.899999999999999,3.033333333333333,4.56,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-07,13.649999999999999,0.06666666666666667,4.54,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-08,13.85,0.0,4.75,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-09,14.600000000000001,0.0,4.4,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-10,15.65,0.0,4.1,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-11,15.0,0.0,4.44,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-12,15.600000000000001,0.0,3.94,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-13,14.7,0.0,3.81,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-14,16.15,0.0,4.01,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-15,17.299999999999997,3.3000000000000003,3.6,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-16,15.25,2.6,4.08,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-17,15.850000000000001,4.8,3.92,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-18,14.15,0.06666666666666667,4.21,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-19,14.35,0.06666666666666667,4.24,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-20,13.45,0.0,3.7,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-21,14.149999999999999,0.0,3.77,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-22,15.3,0.0,3.33,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-23,13.149999999999999,0.0,3.72,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-24,15.75,0.0,3.6,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-25,16.0,0.0,3.23,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-26,19.450000000000003,0.0,3.09,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-27,15.3,22.0,3.33,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-28,15.1,1.2,3.81,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-29,16.25,0.06666666666666667,4.19,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-06-30,17.200000000000003,0.0,3.09,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-01,15.5,0.0,2.82,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-02,12.100000000000001,5.366666666666667,2.91,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-03,13.8,7.3,3.21,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-04,13.55,0.26666666666666666,2.87,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-05,13.7,0.39999999999999997,3.15,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-06,13.7,5.133333333333333,2.74,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-07,12.05,1.8,3.39,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-08,14.75,0.39999999999999997,3.47,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-09,15.2,0.4000000000000001,2.84,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-10,13.35,0.06666666666666667,2.8,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-11,15.1,0.0,3.15,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-12,15.899999999999999,0.0,3.39,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-13,15.55,0.0,3.09,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-14,15.5,0.0,2.52,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-15,18.0,0.0,2.42,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-16,15.6,0.0,2.45,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-17,13.95,0.0,2.3,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-18,14.149999999999999,0.0,2.79,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-19,15.7,0.06666666666666667,2.62,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-20,16.95,1.4000000000000001,2.49,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-21,16.1,0.0,2.41,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-22,18.9,0.0,2.47,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-23,16.1,2.4,2.31,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-24,13.7,0.0,2.45,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-25,16.6,0.0,2.46,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-26,16.950000000000003,0.0,2.46,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-27,17.4,0.0,2.45,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-28,16.9,0.0,2.29,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-29,16.45,0.0,2.72,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-30,15.0,5.333333333333333,2.6,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-07-31,13.45,0.06666666666666667,2.5,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-08-01,14.75,0.0,2.63,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-08-02,13.95,0.06666666666666667,2.55,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-08-03,15.5,0.0,2.41,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-08-04,15.25,0.0,2.48,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-08-05,14.600000000000001,0.0,2.39,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-08-06,14.4,0.0,2.48,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-08-07,16.2,0.0,2.39,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-08-08,16.549999999999997,0.0,2.32,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-08-09,15.850000000000001,0.0,2.23,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-08-10,15.5,0.0,2.24,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
2003-08-11,16.3,0.0,2.24,802.7227968898009,581.1215,0.3113337215405488,15.218532572218418,0.0033226786105887123,81.36376020893003,1.6241253048557625,1.790259235385198,0.0,0.0,60.72925871542566,39.27074128457434,0.0,0.0,0.0,0.0
