datetime,temperature,precipitation,Flow,area,avg_height,avg_slope,AGRH_landuse,FRST_landuse,RNGB_landuse,URHD_landuse,URLD_landuse,AGRLL_landuse,WATR_landuse,udic_soiltype,ustic_soiltype,criic_soiltype,xeric_soiltype,aridic_soiltype,aquic_soiltype
2004-03-20,8.3,0.0,1.383,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-03-21,7.2,0.2,1.362,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-03-22,0.1,7.8,1.411,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-03-23,4.2492227979274615,1.2,1.366,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-03-24,4.2492227979274615,2.2,1.358,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-03-25,4.2492227979274615,1.6,1.342,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-03-26,4.2492227979274615,2.0,1.358,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-03-27,4.2492227979274615,1.8,1.333,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-03-28,4.2492227979274615,8.0,1.489,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-03-29,4.4,48.2,5.987,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-03-30,5.0,51.4,19.22,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-03-31,4.9,4.8,3.197,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-01,3.5,0.2,2.117,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-02,5.4,10.4,3.528,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-03,4.2,0.0,2.013,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-04,6.5,0.0,1.923,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-05,8.1,0.0,1.91,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-06,5.5,0.0,1.897,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-07,3.2,2.6,1.903,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-08,0.9,18.6,3.254,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-09,0.7,0.4,2.115,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-10,0.7,0.0,2.002,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-11,0.4,0.0,1.984,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-12,2.4,4.8,2.056,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-13,0.7,0.2,1.985,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-14,3.1,8.0,2.254,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-15,3.1,1.4,2.053,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-16,6.3,42.2,10.91,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-17,6.4,0.6,3.019,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-18,3.3,4.4,2.733,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-19,0.3,0.0,2.388,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-20,4.9,0.0,2.279,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-21,9.8,0.0,2.252,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-22,7.7,8.0,2.43,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-23,6.0,0.0,2.314,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-24,8.8,0.0,2.23,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-25,10.0,0.0,2.224,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-26,9.4,0.0,2.197,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-27,7.6,0.0,2.197,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-28,8.4,8.8,2.26,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-29,7.0,36.6,4.737,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-04-30,5.4,0.2,2.707,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-01,5.2,3.4,2.509,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-02,6.2,2.0,2.388,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-03,7.0,14.2,4.088,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-04,7.6,0.4,2.606,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-05,2.4,13.6,4.191,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-06,2.6,0.0,2.684,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-07,3.5,1.8,2.492,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-08,2.1,0.2,2.438,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-09,3.6,0.0,2.407,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-10,8.0,2.2,2.426,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-11,7.2,24.4,4.241,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-12,7.4,1.4,2.708,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-13,7.7,4.2,2.766,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-14,6.5,1.2,2.535,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-15,8.7,1.8,2.496,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-16,10.2,0.0,2.463,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-17,12.5,0.0,2.439,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-18,12.4,0.0,2.411,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-19,12.7,0.0,2.381,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-20,13.3,0.0,2.361,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-21,11.2,6.8,2.382,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-22,10.1,22.8,2.713,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-23,10.0,1.4,3.225,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-24,10.3,0.0,2.454,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-25,10.1,0.0,2.357,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-26,9.8,0.0,2.281,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-27,8.8,15.2,2.425,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-28,10.7,2.4,2.265,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-29,12.7,0.0,2.185,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-30,13.6,1.6,2.154,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-05-31,13.0,0.4,2.135,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-01,13.0,0.6,2.096,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-02,14.3,0.2,2.05,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-03,12.7,0.0,2.004,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-04,10.9,0.0,1.971,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-05,14.4,0.0,1.938,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-06,14.6,0.0,1.912,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-07,13.8,0.0,1.882,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-08,14.8,0.0,1.85,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-09,15.8,0.0,1.822,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-10,16.9,0.0,1.789,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-11,15.4,6.0,1.8,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-12,13.6,5.6,1.855,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-13,12.8,4.8,1.809,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-14,10.3,6.0,1.745,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-15,10.6,1.6,1.7,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-16,12.9,0.0,1.319,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-17,14.1,0.0,1.284,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-18,17.4,0.0,1.273,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-19,12.5,28.8,1.555,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-20,10.7,0.0,1.592,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-21,11.1,0.0,1.276,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-22,13.5,0.0,1.216,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-23,16.1,0.0,1.177,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-24,16.3,0.0,1.149,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-25,14.4,0.8,1.114,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-26,15.7,0.0,0.9706,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-27,18.4,0.0,0.7018,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-28,21.0,0.0,0.6821,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-29,18.7,0.0,0.6666,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-06-30,18.8,0.0,0.6487,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-07-01,16.9,0.0,0.6298,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-07-02,14.9,0.0,0.6159,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-07-03,14.3,0.0,0.5961,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-07-04,14.7,0.0,0.5769,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-07-05,16.9,2.6,0.5694,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-07-06,15.3,2.4,0.5609,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-07-07,16.2,0.2,0.5479,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
2004-07-08,13.4,0.0,0.5031,132.0813377603726,804.5058,0.3019980861043963,0.6824146981627297,94.81122551988693,3.391883706844337,1.0014132848778519,0.11306279022814457,0.0,0.0,36.25277609529578,63.74722390470422,0.0,0.0,0.0,0.0
